,wid,reflection_period,original_hm,cleaned_hm,modified,num_sentence,ground_truth_category,predicted_category,id,text
94556,1626,24h,I received good health news about a family member.,I received good health news about a family member.,True,1,affection,affection,85262,family health news received
94595,10816,3m,"While I was preparing dinner, my youngest grandson entered the kitchen wearing my cap and announced: ""I'm Grandpa"". We laughed together.","While I was preparing dinner, my youngest grandson entered the kitchen wearing my cap and announced: ""I'm Grandpa"". We laughed together.",True,2,affection,affection,76728,announced cap dinner entered grandpa grandson im kitchen laugh prepared wear
94600,12059,3m,I spent time playing games with my nieces and nephew.,I spent time playing games with my nieces and nephew.,True,1,affection,affection,75739,game nephew niece played spent time
94602,12059,3m,"My family had several get togethers for birthdays and holidays, and I got to spend precious time with those I love.","My family had several get togethers for birthdays and holidays, and I got to spend precious time with those I love.",True,1,affection,affection,77728,birthday family holiday love precious spend time togetherness
94604,7594,3m,"I planted my garden and with good weather, much of it is already growing and that makes me very happy","I planted my garden and with good weather, much of it is already growing and that makes me very happy",True,1,nature,nature,76738,garden growing makes planted weather
94605,7594,3m,"I visited my sister, who lives a quite a distance away and we spent the whole day talking and had lunch together too as I don't see her too often","I visited my sister, who lives a quite a distance away and we spent the whole day talking and had lunch together too as I don't see her too often",True,1,affection,affection,77733,day distance dont live lunch sister spent talked visit
94609,2914,3m,My grandson graduated from kindergarten and I really enjoyed his program.,My grandson graduated from kindergarten and I really enjoyed his program.,True,1,affection,affection,75758,enjoyed graduation grandson kindergarten program
94643,12223,3m,Papa Murphy's brought back their taco pizza.,Papa Murphy's brought back their taco pizza.,True,1,enjoy_the_moment,enjoy_the_moment,76780,brought murphy papa pizza tacos
94721,8494,3m,"When I got $20 back from one of my savings apps I use daily, I felt very happy.  This was last week and I had been working on purchasing and scanning grocery items for about 6 months.","When I got $20 back from one of my savings apps I use daily, I felt very happy.  This was last week and I had been working on purchasing and scanning grocery items for about 6 months.",True,2,achievement,achievement,76903,app daily grocery items purchased saved scan
94731,9068,3m,"As a hobby I create music, recently i have created a song that got 100 views on YouTube, although that is not a lot compared to the big popular You tubers, it is a lot to me. It makes me happy every time i think about it because it is an accomplishment. The song was an instrumental and was part of the hip-hop genre. It took me 2 hours to make it and it is one of my best songs.","As a hobby I create music, recently i have created a song that got 100 views on YouTube, although that is not a lot compared to the big popular You tubers, it is a lot to me. It makes me happy every time i think about it because it is an accomplishment. The song was an instrumental and was part of the hip-hop genre. It took me 2 hours to make it and it is one of my best songs.",True,4,leisure,leisure,77910,accomplished compared created created genre hiphop hobby hours instrument makes music popular recently song song song time tuber view youtube
94839,4277,3m,Last month we attended my young child's School annual day in which she participated in some cultural programs too. It was a happy moment but the thing that makes me so happy is that she got many prices for her studies and sports which we didn't know before.,Last month we attended my young child's School annual day in which she participated in some cultural programs too. It was a happy moment but the thing that makes me so happy is that she got many prices for her studies and sports which we didn't know before.,True,2,affection,affection,77997,annual attended child culture day didnt makes moment participated price program school sports study
94841,4277,24h,I received a new order for my business today.,I received a new order for my business today.,True,1,achievement,achievement,99850,business received
94842,4277,24h,My first child got full marks (100/100) in his first test of this year conducted in his school.,My first child got full marks (100/100) in his first test of this year conducted in his school.,True,1,achievement,achievement,100345,child conducted marks school test
94848,8287,3m,I made cookies with my husband.,I made cookies with my husband.,True,1,affection,affection,78000,cookies husband
94849,6196,3m,My brother brought over his rainbarrel for me and I have always wanted one. He went out of this way and also volunteered to set it up.,My brother brought over his rainbarrel for me and I have always wanted one. He went out of this way and also volunteered to set it up.,True,2,affection,affection,76020,brother brought rainbarrel set volunteer
94917,10583,3m,I was happy when I finally got out of the military.,I was happy when I finally got out of the military.,True,1,achievement,achievement,78072,finally military
94918,4045,3m,Yesterday my first born son graduated high school. He overcame so much in his life and adapted to living in the U.S. very well and was awarded a scholarship and graduated with honors.,Yesterday my first born son graduated high school. He overcame so much in his life and adapted to living in the U.S. very well and was awarded a scholarship and graduated with honors.,True,2,affection,affection,76090,adapted award born graduation graduation honor life live overcame scholarship school son
94938,13301,3m,husband recovering after sudden serious illness,husband recovering after sudden serious illness,True,1,affection,affection,78091,husband ill recovered suddenly
94944,7402,3m,I went took an impromptu road trip to a neighboring state to visit relatives I hadn't seen in five years.,I went took an impromptu road trip to a neighboring state to visit relatives I hadn't seen in five years.,True,1,affection,affection,78095,hadnt impromptu neighbor relatives road trip visit
